time,time_days,file,well,node_id,x,y,z,pressure_Pa,head_m,head_initial_m,delta_head_m,delta_pressure_Pa,delta_pressure_MPa
864000.0,10.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_10_t_864000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-11826.021379189959,3918.6150323179636,3919.820539084446,-1.2055067664823582,-11826.021379189959,-0.011826021379189958
950400.0,11.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_11_t_950400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-13432.488729643692,3918.451274178264,3919.820539084446,-1.3692649061817974,-13432.488729643692,-0.013432488729643692
1036800.0,12.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_12_t_1036800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19879.36903377259,3917.7940998353356,3919.820539084446,-2.0264392491103536,-19879.36903377259,-0.01987936903377259
1123200.0,13.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_13_t_1123200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17853.770163916746,3918.0005829005604,3919.820539084446,-1.8199561838855516,-17853.770163916746,-0.017853770163916746
1209600.0,14.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_14_t_1209600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-15096.216861713445,3918.2816790577676,3919.820539084446,-1.5388600266783214,-15096.216861713445,-0.015096216861713444
1296000.0,15.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_15_t_1296000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17496.69000360497,3918.0369825091548,3919.820539084446,-1.7835565752911862,-17496.69000360497,-0.01749669000360497
1382400.0,16.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_16_t_1382400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20913.123663484483,3917.6887221972406,3919.820539084446,-2.131816887205332,-20913.123663484483,-0.02091312366348448
1468800.0,17.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_17_t_1468800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-14185.06868426781,3918.3745585865595,3919.820539084446,-1.4459804978864668,-14185.06868426781,-0.01418506868426781
1555200.0,18.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_18_t_1555200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20167.52654101556,3917.764725981386,3919.820539084446,-2.0558131030597906,-20167.52654101556,-0.02016752654101556
1641600.0,19.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_19_t_1641600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-16723.292090649356,3918.1158202168976,3919.820539084446,-1.7047188675483085,-16723.292090649356,-0.016723292090649357
1728000.0,20.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_20_t_1728000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17887.112978865625,3917.997184040729,3919.820539084446,-1.8233550437171289,-17887.112978865625,-0.017887112978865624
1814400.0,21.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_21_t_1814400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-11034.834572639838,3918.6956833685804,3919.820539084446,-1.1248557158655785,-11034.834572639838,-0.011034834572639839
1900800.0,22.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_22_t_1900800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-19385.224626657997,3917.8444713345316,3919.820539084446,-1.976067749914364,-19385.224626657997,-0.019385224626657996
1987200.0,23.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_23_t_1987200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-11225.443564603329,3918.676253298044,3919.820539084446,-1.144285786402179,-11225.443564603329,-0.01122544356460333
2073600.0,24.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_24_t_2073600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-9430.36819997674,3918.859237535009,3919.820539084446,-0.9613015494369392,-9430.36819997674,-0.00943036819997674
2160000.0,25.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_25_t_2160000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-17562.181884292673,3918.030306476465,3919.820539084446,-1.7902326079811246,-17562.181884292673,-0.017562181884292673
2246400.0,26.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_26_t_2246400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-20195.085127984144,3917.761916747241,3919.820539084446,-2.058622337205179,-20195.085127984144,-0.020195085127984146
2332800.0,27.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_27_t_2332800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-21594.40742791573,3917.619274310958,3919.820539084446,-2.2012647734877646,-21594.40742791573,-0.02159440742791573
2419200.0,28.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_28_t_2419200.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-21967.178542707163,3917.581275216688,3919.820539084446,-2.239263867757927,-21967.178542707163,-0.021967178542707164
2505600.0,29.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_29_t_2505600.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-22076.075023348272,3917.570174658009,3919.820539084446,-2.250364426437045,-22076.075023348272,-0.022076075023348272
2592000.0,30.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_30_t_2592000.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-22110.891976995048,3917.5666255291967,3919.820539084446,-2.2539135552492553,-22110.891976995048,-0.022110891976995048
2678400.0,31.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_31_t_2678400.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-22125.8153962628,3917.565104283604,3919.820539084446,-2.2554348008420675,-22125.8153962628,-0.022125815396262797
2764800.0,32.0,Yangyi_2D_after20190113_case12_allperm_k9_2e-11_k12_2p2e-12_ts_32_t_2764800.000000.vtu,ZK206,2163,246041.5577029737,3290789.473730274,3919.820539084446,-21745.945651169284,3917.6038269895257,3919.820539084446,-2.21671209492024,-21745.945651169284,-0.021745945651169284
