time,time_days,file,well,node_id,x,y,z,pressure_Pa,head_m,head_initial_m,delta_head_m,delta_pressure_Pa,delta_pressure_MPa
1814400.0,21.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_21_t_1814400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-5.408474868223629,3820.9832284493546,3820.983779771971,-0.0005513226165021479,-5.408474868223629,-5.408474868223629e-06
1900800.0,22.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_22_t_1900800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-0.08966364888170902,3820.983770631946,3820.983779771971,-9.140025213127956e-06,-0.08966364888170902,-8.966364888170903e-08
1987200.0,23.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_23_t_1987200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-7.468063944254259,3820.9830185014366,3820.983779771971,-0.0007612705344399728,-7.468063944254259,-7.468063944254258e-06
2073600.0,24.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_24_t_2073600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-3.0801876989197314,3820.9834657874962,3820.983779771971,-0.00031398447481478797,-3.0801876989197314,-3.0801876989197315e-06
2160000.0,25.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_25_t_2160000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-0.07675863538830298,3820.9837719474413,3820.983779771971,-7.824529802746838e-06,-0.07675863538830298,-7.675863538830298e-08
2246400.0,26.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_26_t_2246400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-4.2393112068385435,3820.983347630156,3820.983779771971,-0.00043214181505391025,-4.2393112068385435,-4.2393112068385436e-06
2332800.0,27.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_27_t_2332800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-4.054521712384595,3820.9833664670055,3820.983779771971,-0.00041330496560476604,-4.054521712384595,-4.054521712384595e-06
2419200.0,28.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_28_t_2419200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-1.6368347608662739,3820.983612918275,3820.983779771971,-0.00016685369610058842,-1.6368347608662739,-1.636834760866274e-06
2505600.0,29.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_29_t_2505600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,2.228438582845819,3820.9840069318675,3820.983779771971,0.00022715989643984358,2.228438582845819,2.228438582845819e-06
2592000.0,30.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_30_t_2592000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,6.3643081063806335,3820.9844285291683,3820.983779771971,0.0006487571972684236,6.3643081063806335,6.3643081063806335e-06
2678400.0,31.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_31_t_2678400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,10.14390808671998,3820.9848138094926,3820.983779771971,0.0010340375215491804,10.14390808671998,1.014390808671998e-05
2764800.0,32.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_32_t_2764800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,13.196907240367754,3820.985125022454,3820.983779771971,0.001345250483154814,13.196907240367754,1.3196907240367754e-05
2851200.0,33.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_33_t_2851200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,15.719272037557124,3820.985382144248,3820.983779771971,0.001602372276920505,15.719272037557124,1.5719272037557123e-05
2937600.0,34.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_34_t_2937600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,17.521274436876357,3820.9855658346046,3820.983779771971,0.001786062633527763,17.521274436876357,1.752127443687636e-05
3024000.0,35.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_35_t_3024000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,18.09968860355191,3820.9856247962935,3820.983779771971,0.001845024322392419,18.09968860355191,1.809968860355191e-05
3110400.0,36.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_36_t_3110400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,19.866080370829287,3820.9858048566166,3820.983779771971,0.0020250846455383,19.866080370829287,1.9866080370829288e-05
3196800.0,37.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_37_t_3196800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,19.2285738284715,3820.98573987124,3820.983779771971,0.0019600992691266583,19.2285738284715,1.92285738284715e-05
3283200.0,38.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_38_t_3283200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,18.665817098085963,3820.9856825056204,3820.983779771971,0.0019027336493309122,18.665817098085963,1.8665817098085965e-05
3369600.0,39.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_39_t_3369600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,16.65414602466313,3820.98547744231,3820.983779771971,0.0016976703391264891,16.65414602466313,1.6654146024663132e-05
3456000.0,40.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_40_t_3456000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,16.416024332935358,3820.985453168947,3820.983779771971,0.0016733969760025502,16.416024332935358,1.641602433293536e-05
3542400.0,41.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_41_t_3542400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,11.503029148436408,3820.9849523539433,3820.983779771971,0.0011725819722414599,11.503029148436408,1.1503029148436408e-05
3628800.0,42.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_42_t_3628800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,11.97545159264697,3820.9850005111753,3820.983779771971,0.001220739204200072,11.97545159264697,1.197545159264697e-05
3715200.0,43.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_43_t_3715200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,11.070156287647244,3820.9849082282694,3820.983779771971,0.0011284562983746582,11.070156287647244,1.1070156287647243e-05
3801600.0,44.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_44_t_3801600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,9.21630345177665,3820.9847192524453,3820.983779771971,0.000939480474244192,9.21630345177665,9.21630345177665e-06
3888000.0,45.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_45_t_3888000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,6.4934864330874476,3820.9844416971937,3820.983779771971,0.0006619252226300887,6.4934864330874476,6.493486433087448e-06
3974400.0,46.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_46_t_3974400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,3.9141376495168587,3820.9841787666346,3820.983779771971,0.00039899466355564073,3.9141376495168587,3.914137649516859e-06
4060800.0,47.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_47_t_4060800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-0.8160286831980533,3820.983696588619,3820.983779771971,-8.318335221702e-05,-0.8160286831980533,-8.160286831980533e-07
4147200.0,48.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_48_t_4147200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-4.812713383524094,3820.9832891793735,3820.983779771971,-0.0004905925975435821,-4.812713383524094,-4.812713383524094e-06
4233600.0,49.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_49_t_4233600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-8.376732842702943,3820.9829258746377,3820.983779771971,-0.0008538973333998001,-8.376732842702943,-8.376732842702943e-06
4320000.0,50.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_50_t_4320000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-12.335618591199935,3820.9825223184957,3820.983779771971,-0.0012574534753184707,-12.335618591199935,-1.2335618591199936e-05
4406400.0,51.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_51_t_4406400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-16.966479778254886,3820.9820502633293,3820.983779771971,-0.001729508641801658,-16.966479778254886,-1.6966479778254885e-05
4492800.0,52.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_52_t_4492800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-23.189580729495635,3820.981415900337,3820.983779771971,-0.002363871633860981,-23.189580729495635,-2.3189580729495634e-05
4579200.0,53.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_53_t_4579200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-29.734010402069266,3820.9807487821236,3820.983779771971,-0.0030309898475024966,-29.734010402069266,-2.9734010402069265e-05
4665600.0,54.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_54_t_4665600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-37.96538263226998,3820.9799097023856,3820.983779771971,-0.00387006958544589,-37.96538263226998,-3.796538263226998e-05
4752000.0,55.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_55_t_4752000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-46.619448024091305,3820.9790275346595,3820.983779771971,-0.004752237311549834,-46.619448024091305,-4.6619448024091305e-05
4838400.0,56.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_56_t_4838400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-55.75804072619298,3820.9780959757704,3820.983779771971,-0.0056837962006284215,-55.75804072619298,-5.5758040726192984e-05
4924800.0,57.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_57_t_4924800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-67.47904889209586,3820.976901173715,3820.983779771971,-0.006878598256207624,-67.47904889209586,-6.747904889209587e-05
5011200.0,58.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_58_t_5011200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-77.43780583690962,3820.975886009908,3820.983779771971,-0.007893762062849419,-77.43780583690962,-7.743780583690962e-05
5097600.0,59.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_59_t_5097600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-88.75683963614782,3820.9747321838327,3820.983779771971,-0.009047588138400897,-88.75683963614782,-8.875683963614782e-05
5184000.0,60.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_60_t_5184000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-101.08814616935152,3820.973475169915,3820.983779771971,-0.010304602055839496,-101.08814616935152,-0.00010108814616935152
5270400.0,61.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_61_t_5270400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-113.05975350619691,3820.9722548225823,3820.983779771971,-0.011524949388785899,-113.05975350619691,-0.00011305975350619691
5356800.0,62.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_62_t_5356800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-127.1091232555644,3820.9708226747994,3820.983779771971,-0.012957097171693022,-127.1091232555644,-0.0001271091232555644
5443200.0,63.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_63_t_5443200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-142.17297338063406,3820.969287114134,3820.983779771971,-0.01449265783685405,-142.17297338063406,-0.00014217297338063405
5529600.0,64.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_64_t_5529600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-156.69900728859005,3820.967806376733,3820.983779771971,-0.015973395238233934,-156.69900728859005,-0.00015669900728859006
5616000.0,65.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_65_t_5616000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-171.45208497919052,3820.9663024952147,3820.983779771971,-0.01747727675638089,-171.45208497919052,-0.0001714520849791905
5702400.0,66.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_66_t_5702400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-186.69010918299176,3820.9647491798014,3820.983779771971,-0.019030592169656302,-186.69010918299176,-0.00018669010918299177
5788800.0,67.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_67_t_5788800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-202.63967072796277,3820.9631233325495,3820.983779771971,-0.020656439421600226,-202.63967072796277,-0.00020263967072796276
5875200.0,68.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_68_t_5875200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-218.58568888382686,3820.961497846499,3820.983779771971,-0.022281925472270814,-218.58568888382686,-0.00021858568888382686
5961600.0,69.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_69_t_5961600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-235.2028077045763,3820.9598039505945,3820.983779771971,-0.02397582137655263,-235.2028077045763,-0.0002352028077045763
6048000.0,70.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_70_t_6048000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-251.71599357514518,3820.9581206492826,3820.983779771971,-0.025659122688466596,-251.71599357514518,-0.0002517159935751452
6134400.0,71.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_71_t_6134400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-268.56956387386043,3820.9564026502712,3820.983779771971,-0.02737712169982842,-268.56956387386043,-0.00026856956387386044
6220800.0,72.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_72_t_6220800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-286.2753413544712,3820.954597779988,3820.983779771971,-0.02918199198302318,-286.2753413544712,-0.0002862753413544712
6307200.0,73.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_73_t_6307200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-304.03497434008733,3820.9527874198466,3820.983779771971,-0.03099235212448548,-304.03497434008733,-0.00030403497434008735
6393600.0,74.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_74_t_6393600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-321.33618652319063,3820.9510237896548,3820.983779771971,-0.032755982316302834,-321.33618652319063,-0.00032133618652319064
6480000.0,75.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_75_t_6480000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-340.4694771947381,3820.9490734032456,3820.983779771971,-0.03470636872543764,-340.4694771947381,-0.0003404694771947381
6566400.0,76.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_76_t_6566400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-358.6657934753584,3820.9472185290074,3820.983779771971,-0.03656124296367125,-358.6657934753584,-0.00035866579347535837
6652800.0,77.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_77_t_6652800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-377.49429529889693,3820.945299211798,3820.983779771971,-0.03848056017295676,-377.49429529889693,-0.0003774942952988969
6739200.0,78.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_78_t_6739200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-396.23323118036706,3820.943389024654,3820.983779771971,-0.04039074731690562,-396.23323118036706,-0.00039623323118036707
6825600.0,79.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_79_t_6825600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-414.6892911764079,3820.9415076729724,3820.983779771971,-0.042272098998637375,-414.6892911764079,-0.0004146892911764079
6912000.0,80.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_80_t_6912000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-434.08400721472435,3820.939530637698,3820.983779771971,-0.044249134272831725,-434.08400721472435,-0.00043408400721472437
6998400.0,81.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_81_t_6998400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-453.2022617425814,3820.937581784026,3820.983779771971,-0.046197987945106433,-453.2022617425814,-0.00045320226174258143
7084800.0,82.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_82_t_7084800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-472.5163451517589,3820.9356129681837,3820.983779771971,-0.048166803787353274,-472.5163451517589,-0.0004725163451517589
7171200.0,83.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_83_t_7171200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-492.42267317221757,3820.933583780822,3820.983779771971,-0.050195991148939356,-492.42267317221757,-0.0004924226731722176
7257600.0,84.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_84_t_7257600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-512.2621994478549,3820.931561403016,3820.983779771971,-0.052218368954982,-512.2621994478549,-0.0005122621994478549
7344000.0,85.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_85_t_7344000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-532.3381400850581,3820.929514925887,3820.983779771971,-0.05426484608415194,-532.3381400850581,-0.0005323381400850581
7430400.0,86.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_86_t_7430400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-552.3397497571699,3820.9274760258186,3820.983779771971,-0.056303746152480016,-552.3397497571699,-0.0005523397497571699
7516800.0,87.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_87_t_7516800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-572.4994013911851,3820.925421015458,3820.983779771971,-0.05835875651291644,-572.4994013911851,-0.0005724994013911851
7603200.0,88.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_88_t_7603200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-596.5336612829883,3820.922971039934,3820.983779771971,-0.06080873203700321,-596.5336612829883,-0.0005965336612829883
7689600.0,89.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_89_t_7689600.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-605.9895501444407,3820.92200713689,3820.983779771971,-0.06177263508106989,-605.9895501444407,-0.0006059895501444408
7776000.0,90.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_90_t_7776000.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-635.0700735852341,3820.919042761412,3820.983779771971,-0.06473701055892889,-635.0700735852341,-0.0006350700735852341
7862400.0,91.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_91_t_7862400.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-659.2063418516437,3820.9165823874805,3820.983779771971,-0.06719738449055512,-659.2063418516437,-0.0006592063418516437
7948800.0,92.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_92_t_7948800.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-680.7402860841314,3820.914387286132,3820.983779771971,-0.06939248583921653,-680.7402860841314,-0.0006807402860841314
8035200.0,93.0,Yangyi_2D_k9_k10_2e-10_k12_2p2e-12_ts_93_t_8035200.000000.vtu,ZK204,10610,246194.7349199081,3290951.441995206,3820.983779771971,-701.0799455212717,3820.912313926352,3820.983779771971,-0.07146584561905911,-701.0799455212717,-0.0007010799455212717
