time,time_days,ZK204,ZK206,ZK207,ZK401,ZK402
7603200.0,88.0,3820.922971039934,3919.81010832533,4688.893863842774,4101.2114972680665,4335.990730830274
7689600.0,89.0,3820.92200713689,3917.684774626342,4686.609431790811,4104.462187080709,4338.537473963626
7776000.0,90.0,3820.919042761412,3917.6833390546944,4686.608963319577,4104.460247328984,4338.536115935389
7862400.0,91.0,3820.9165823874805,3917.6785758916285,4686.603854183902,4104.467333858315,4338.541652401131
7948800.0,92.0,3820.914387286132,3917.680154308579,4686.605558510184,4104.464732703992,4338.539599376424
8035200.0,93.0,3820.912313926352,3917.682847838744,4686.608457275564,4104.460445228153,4338.536225015901
8121600.0,94.0,3820.910273355873,3917.6775410531245,4686.602760064533,4104.468385021561,4338.542430944394
8208000.0,95.0,3820.9082082683135,3917.682977079626,4686.608608207776,4104.459903582743,4338.535771865431
8294400.0,96.0,3820.9061028609226,3917.682921563783,4686.608550904465,4104.4598352682215,4338.535703929975
8380800.0,97.0,3820.9039412620205,3917.682858148066,4686.608487724919,4104.459772102388,4338.535640762231
8467200.0,98.0,3820.901723516152,3917.682795904521,4686.608425688818,4104.459710088148,4338.535578746144
8553600.0,99.0,3820.8994550283483,3917.6777692918104,4686.603030096932,4104.4672335492005,4338.54146011021
8640000.0,100.0,3820.89713831317,3917.6826657081865,4686.608297722099,4104.459592115641,4338.535460426567
8726400.0,101.0,3820.8947888296607,3917.6826147976294,4686.608245082339,4104.459529545209,4338.535398198462
8812800.0,102.0,3820.892407835484,3917.682556436343,4686.608186843711,4104.459471310366,4338.5353399625465
8899200.0,103.0,3820.890002264112,3917.682498854944,4686.608129379675,4104.459413859331,4338.535282510361
8985600.0,104.0,3820.8875779470354,3917.6824420196726,4686.608072652971,4104.459357144732,4338.535225794686
9072000.0,105.0,3820.8851375675827,3917.695633710569,4686.622249364376,4104.43906588578,4338.519315645079
9158400.0,106.0,3820.882694093428,3917.6956018956507,4686.6222126060875,4104.439002571275,4338.519253247216
9244800.0,107.0,3820.880237996474,3917.6955484552977,4686.622159213598,4104.438949158748,4338.519199834424
9331200.0,108.0,3820.8777060292578,3918.137420566625,4687.096886648816,4103.763882609943,4337.990279769768
9417600.0,109.0,3820.875480845352,3917.6774723674534,4686.602520510553,4104.467232353935,4338.541309801494
9504000.0,110.0,3820.8728301400715,3917.6763661885293,4686.601567543438,4104.467925702019,4338.541879304017
9590400.0,111.0,3820.8702924688178,3917.67658655038,4686.601809473946,4104.4674457091405,4338.54149123165
9676800.0,112.0,3820.8678158592747,3917.6784585163064,4686.603824808538,4104.464447925979,4338.5391305989115
9763200.0,113.0,3820.865365604947,3917.69386017421,4686.62037474499,4104.440789984238,4338.5205829898105
9849600.0,114.0,3820.862933077771,3917.678660064583,4686.604040750002,4104.463905579106,4338.5386814104395
9936000.0,115.0,3820.8604825147795,3917.678303972125,4686.603669831389,4104.464288534823,4338.538971357411
10022400.0,116.0,3820.858026099861,3917.6788076267117,4686.604215068294,4104.463387441304,4338.538254157766
10108800.0,117.0,3820.855561090784,3917.6759965071783,4686.601198585949,4104.467552838004,4338.541506587024
10195200.0,118.0,3820.8530836376704,3917.675940927745,4686.601144145296,4104.467503942476,4338.541457499431
10281600.0,119.0,3820.850595672971,3917.6814121433363,4686.607025957091,4104.4590198042415,4338.534799370279
10368000.0,120.0,3820.8481019897768,3917.676952955545,4686.60223619646,4104.465716919562,4338.540035402417
10454400.0,121.0,3820.8455929867923,3917.6912465412925,4686.617598392174,4104.443751966126,4338.522815797939
10540800.0,122.0,3820.8430876522993,3917.6757710044817,4686.600968645138,4104.467297491208,4338.541252115445
10627200.0,123.0,3820.840562633753,3917.6756967573356,4686.600900294425,4104.467260103304,4338.541213657276
10713600.0,124.0,3820.838036279996,3917.678409623218,4686.603818499473,4104.462995365519,4338.537861923298
10800000.0,125.0,3820.8355098271973,3917.6761624856954,4686.601406469377,4104.466313857233,4338.540451515263
10886400.0,126.0,3820.8329787913726,3917.6755557655565,4686.600759293068,4104.4671180344285,4338.541071624601
10972800.0,127.0,3820.8304453376877,3917.6760644439673,4686.601309587833,4104.466222523751,4338.540359989427
11059200.0,128.0,3820.8279101850244,3917.676843624571,4686.602149892966,4104.4649171615265,4338.539327252964
11145600.0,129.0,3820.8253733310517,3917.6767995051737,4686.602105510502,4104.464871130877,4338.539281278891
11232000.0,130.0,3820.82283421216,3917.676754411705,4686.602060463439,4104.46482608766,4338.539236235198
11318400.0,131.0,3820.820293365536,3917.675885449666,4686.6011302667075,4104.4660404559145,4338.540178015136
11404800.0,132.0,3820.8177505210424,3917.6758396714317,4686.601084846548,4104.465996693979,4338.540134195632
