time,time_days,ZK204,ZK206,ZK207,ZK401,ZK402
0.0,0.0,0.0,0.0,0.0,0.0,0.0
86400.0,1.0,0.00011677101156237768,-0.7525437476642765,-0.8084921961881264,1.1494648619582222,0.9005954613076028
172800.0,2.0,-0.00011886213951584068,-1.1091946376373016,-1.1912725407792095,1.692628019307449,1.326204720727219
259200.0,3.0,-0.00042265482125003473,-0.002055706971532345,-0.001632091468309227,0.0005912754850214696,0.0005145051791259903
345600.0,4.0,0.00025407694420209737,-0.8183842486864705,-0.879209128533148,1.2495660238782875,0.9789847764777733
432000.0,5.0,-8.560381502320524e-06,-0.0016340611468876887,-0.001320251827564789,0.0003208033003829769,0.00026411131602799287
518400.0,6.0,0.00029692902353417594,-0.0002495285939403402,-0.00024488603048666846,-0.00024281735022668727,-0.00024287362884933827
604800.0,7.0,0.0005840278327013948,-1.7298691471551138,-1.858457195763549,2.6416817602284937,2.0696840996588435
691200.0,8.0,-0.00023007806476016412,-1.5368091542331968,-1.6501581958236784,2.343147446777948,1.835892754469569
777600.0,9.0,-0.0003201073977834312,-1.4028298097050538,-1.5063011094825924,2.1384988176405386,1.6755055310059106
864000.0,10.0,-0.00018275621050634072,-1.1552881954012264,-1.240412578275027,1.7603375412327296,1.3791824079335129
950400.0,11.0,0.00011413732181608793,-1.4390945870723044,-1.5454359816567376,2.1940707261783245,1.7189687458785556
1036800.0,12.0,0.00022752357017452596,-2.277466505295706,-2.445984984588904,3.4738162545791056,2.721636987695092
1123200.0,13.0,-0.00018659799570741598,-1.7822497140400628,-1.9135115022745595,2.7153436766202503,2.127407853996374
1209600.0,14.0,-7.484685511371936e-05,-1.4599038586320603,-1.5674375977796444,2.2235541036025097,1.74202429628167
1296000.0,15.0,0.0001806591512831801,-1.8837371744803022,-2.0229359252534778,2.8712895730477612,2.2494715735856516
1382400.0,16.0,6.0048258546885336e-05,-2.2790617059076794,-2.4474267394534763,3.473988668612037,2.7216866672843025
1468800.0,17.0,-0.0003744990258383041,-1.2346728106340379,-1.3251779775555406,1.877572927125584,1.4709046469415625
1555200.0,18.0,0.00010227889515590505,-2.277925574229357,-2.4465135558148177,3.4728753853341914,2.720710363294529
1641600.0,19.0,-0.0004269729342922801,-1.6125458878523204,-1.73112755074726,2.4541915938643797,1.922632140519454
1728000.0,20.0,-0.0002789945137919858,-1.8801991678560626,-2.019007035220966,2.864025175307688,2.2436581145102537
1814400.0,21.0,-0.0005513226165021479,-0.8998093365539717,-0.9655858697806252,1.3657511704905119,1.0697713064764685
1900800.0,22.0,-9.140025213127956e-06,-2.2777424237206105,-2.4464563181882113,3.47226095059159,2.720119100997181
1987200.0,23.0,-0.0007612705344399728,-0.8840957890238315,-0.948492206885021,1.3405964501289418,1.0500604649832894
2073600.0,24.0,-0.00031398447481478797,-0.8969244635559335,-0.9629759716362969,1.362770714205908,1.0673164107602133
2160000.0,25.0,-7.824529802746838e-06,-2.087836277773931,-2.2424220847406104,3.1817754929534203,2.492489902363559
2246400.0,26.0,-0.00043214181505391025,-2.1851438833532484,-2.346353523342259,3.32785127504485,2.607009164266856
2332800.0,27.0,-0.00041330496560476604,-2.280622372121343,-2.4488685801170504,3.473148826981742,2.7208260307879755
2419200.0,28.0,-0.00016685369610058842,-2.280790774732395,-2.4489888509378943,3.4728580270939347,2.720574602846682
2505600.0,29.0,0.00022715989643984358,-2.280793579348938,-2.4489798953009085,3.472505305314371,2.7202678552566795
2592000.0,30.0,0.0006487571972684236,-2.280929903348351,-2.4491151586680644,3.472369875887125,2.720132426229611
2678400.0,31.0,0.0010340375215491804,-2.2813397940944924,-2.449544796635564,3.4726637990461313,2.7203343840983507
2764800.0,32.0,0.001345250483154814,-2.2281356011785647,-2.3923746823711554,3.3910755198221523,2.6563832772717433
