time,time_days,ZK204,ZK206,ZK207,ZK401,ZK402
0.0,0.0,0.0,0.0,0.0,0.0,0.0
86400.0,1.0,1.1455236253426118e-06,-0.007382454164587114,-0.007931308444607786,0.011276250295812045,0.008834841475427312
172800.0,2.0,-1.1660375866706586e-06,-0.010881199395222536,-0.01168638362504422,0.016604680869406963,0.013010068310329734
259200.0,3.0,-4.146243798372896e-06,-2.016648539081868e-05,-1.6010817304614707e-05,5.80041250615319e-06,5.047295805969254e-06
345600.0,4.0,2.4924948230013707e-06,-0.008028349479612685,-0.008625041550913388,0.012258242694249088,0.009603840657247833
432000.0,5.0,-8.397734424565685e-08,-1.603013985105854e-05,-1.2951670431310527e-05,3.1470803810310702e-06,2.5909320071746546e-06
518400.0,6.0,2.912873721673307e-06,-2.4478755078215268e-06,-2.4023319606282466e-06,-2.3820382096041774e-06,-2.38259029976291e-06
604800.0,7.0,5.729313036752452e-06,-0.016970016333590493,-0.01823146509044227,0.02591489806784227,0.020303601017654892
691200.0,8.0,-2.257065815128472e-06,-0.015076097803025486,-0.01618805190103398,0.02298627645288812,0.018010107921344845
777600.0,9.0,-3.1402535744331334e-06,-0.0137617604332065,-0.0147768138840273,0.020978673401049766,0.01643670925916707
864000.0,10.0,-1.7928384262298547e-06,-0.011333377196886839,-0.012168447392876928,0.0172689112794909,0.013529779421831277
950400.0,11.0,1.119687125302401e-06,-0.01411751789917995,-0.015160726980055399,0.02152383382380661,0.016863083397066072
1036800.0,12.0,2.232006223595498e-06,-0.022341946416950437,-0.023995112698818093,0.03407813745741663,0.026699258849284997
1123200.0,13.0,-1.8305263400840597e-06,-0.01748386969473164,-0.018771547837316983,0.026637521467643623,0.020869871047706923
1209600.0,14.0,-7.342476505684135e-07,-0.014321656853181033,-0.015376562834217157,0.02181306575633794,0.01708925834652685
1296000.0,15.0,1.7722662760752047e-06,-0.01847946168165282,-0.019845001426739672,0.028167350711600127,0.02206731613687612
1382400.0,16.0,5.890734160521606e-07,-0.022357595334955457,-0.02400925631404099,0.03407982883908099,0.026699746206055
1468800.0,17.0,-3.673835445548156e-06,-0.012112140272321385,-0.012999995959821377,0.018418990415105727,0.014429574586498135
1555200.0,18.0,1.0033559622251133e-06,-0.022346449883189696,-0.024000297982541167,0.03406890753013156,0.02669016866391583
1641600.0,19.0,-4.188604487313615e-06,-0.015819075159830307,-0.016982361272827085,0.024075619535807717,0.018861021298492566
1728000.0,20.0,-2.7369361797479585e-06,-0.01844475383666994,-0.01980645901551341,0.02809608696976847,0.022010286103345447
1814400.0,21.0,-5.408474868223629e-06,-0.008827129591592991,-0.009472397382545447,0.01339801898250949,0.010494456516533815
1900800.0,22.0,-8.966364888170903e-08,-0.02234465317669799,-0.023999736481423752,0.034062879925301014,0.02668436838078009
1987200.0,23.0,-7.468063944254258e-06,-0.008672979690324436,-0.009304708549542172,0.013151251175767929,0.010301093161488821
2073600.0,24.0,-3.0801876989197315e-06,-0.008798828987481792,-0.009446794281749408,0.013368780706356796,0.010470373989553554
2160000.0,25.0,-7.675863538830298e-08,-0.020481673884963712,-0.021998160651308368,0.031213217585875856,0.024451325942188844
2246400.0,26.0,-4.2393112068385436e-06,-0.021436261495696392,-0.023017728063983115,0.03264622100819214,0.02557475990145903
2332800.0,27.0,-4.054521712384595e-06,-0.022372905470509664,-0.0240234007709526,0.03407158999269115,0.02669130336203052
2419200.0,28.0,-1.636834760866274e-06,-0.022374557500126978,-0.024024580627699785,0.034068737245788544,0.026688836853929383
2505600.0,29.0,2.228438582845819e-06,-0.02237458501341488,-0.024024492772900728,0.03406527704513175,0.026685827660066955
2592000.0,30.0,6.3643081063806335e-06,-0.022375922351847956,-0.024025819706534505,0.03406394848245437,0.026684499101316223
2678400.0,31.0,1.014390808671998e-05,-0.022379943380065423,-0.024030034454990846,0.03406683186864575,0.02668648030800738
2764800.0,32.0,1.3196907240367754e-05,-0.021858010247559963,-0.02346919563406549,0.03326645084945514,0.02605911995003267
2851200.0,33.0,1.5719272037557123e-05,-0.02133510079978192,-0.022907581507653003,0.032465790381891804,0.025431516578244568
2937600.0,34.0,1.752127443687636e-05,-0.02081210231344908,-0.022345880764299837,0.03166521525888728,0.024803998582454592
3024000.0,35.0,1.809968860355191e-05,-0.017126342732391577,-0.01838628852696819,0.026033919164331877,0.020391671132964532
3110400.0,36.0,1.9866080370829288e-05,-0.01746170850504077,-0.0187484045197091,0.026551560842027613,0.020796805412802197
3196800.0,37.0,1.92285738284715e-05,-0.01605571773320968,-0.017237676354748176,0.02440182322794746,0.019112399831503684
3283200.0,38.0,1.8665817098085965e-05,-0.016719507554532897,-0.01795149458058923,0.025417153930501157,0.019907683019370053
3369600.0,39.0,1.6654146024663132e-05,-0.015105613993123797,-0.01621724450970977,0.02294941874367133,0.01797417140886996
3456000.0,40.0,1.641602433293536e-05,-0.020929611936364247,-0.022475021030564906,0.03184726309584828,0.02494533551178944
3542400.0,41.0,1.1503029148436408e-05,-0.014705377627283368,-0.015785030193102578,0.022326762020159378,0.01748637723603322
3628800.0,42.0,1.197545159264697e-05,-0.014108091269767677,-0.01514644709437062,0.02142518212338895,0.01677940628911626
3715200.0,43.0,1.1070156287647243e-05,-0.01376900991712263,-0.014782446916346337,0.020907685024909774,0.016373842910142034
3801600.0,44.0,9.21630345177665e-06,-0.01394463251162961,-0.01497128517206773,0.021175935918659978,0.01658393175073185
3888000.0,45.0,6.493486433087448e-06,-0.013961478770537477,-0.014989279312911132,0.021200623180865477,0.016603226480798185
3974400.0,46.0,3.914137649516859e-06,-0.017469000548872054,-0.018757543310835186,0.02655736367649664,0.020800121090486352
4060800.0,47.0,-8.160286831980533e-07,-0.017903154006503958,-0.019222154786927147,0.027212271382340777,0.0213133814833803
